alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-8339.0	2163	2163	2163	2136	2136	2136
Cluster-6865.0	1565	1565	1565	1537	1537	1537
Cluster-2.4854	1327	1327	1327	1004	1004	1004
Cluster-2.52315	1638	1638	1638	1995	1995	1995
Cluster-2.8125	1291	1291	1291	546	546	546
Cluster-2.16429	645	645	645	305	305	305
Cluster-2.46573	1821	1821	1821	860	860	860
Cluster-11842.0	1770	1770	1770	1832	1832	1832
Cluster-2.10316	389	389	389	465	465	465
Cluster-2.28254	1150	1150	1150	2960	2960	2960
Cluster-2.21282	1489	1489	1489	1394	1394	1394
Cluster-7220.0	1852	1852	1852	1858	1858	1858
Cluster-2.40291	2468	2468	2468	327	327	327
Cluster-7894.0	1732	1732	1732	707	707	707
Cluster-195.0	647	647	647	765	765	765
Cluster-9412.0	1786	1786	1786	1842	1842	1842
Cluster-8342.0	1082	1082	1082	882	882	882
Cluster-2.5133	520	520	520	1368	1368	1368
Cluster-1296.0	1446	1446	1446	1174	1174	1174
Cluster-2.45356	1476	1476	1476	1500	1500	1500
Cluster-2.38208	1524	1524	1524	1176	1176	1176
Cluster-12575.0	2303	2303	2303	1364	1364	1364
Cluster-12566.0	1672	1672	1672	1835	1835	1835
Cluster-7404.0	1538	1538	1538	3227	3227	3227
Cluster-12570.0	1694	1694	1694	1625	1625	1625
Cluster-1562.0	1260	1260	1260	832	832	832
Cluster-2.25573	404	404	404	478	478	478
Cluster-2.29473	4486	4486	4486	1008	1008	1008
Cluster-2.32971	2097	2097	2097	2926	2926	2926
Cluster-2.58489	6522	6522	6522	810	810	810
Cluster-2.55630	2643	2643	2643	2647	2647	2647
Cluster-6465.0	1957	1957	1957	1893	1893	1893
Cluster-2.50639	4654	4654	4654	4923	4923	4923
Cluster-5591.0	1786	1786	1786	948	948	948
Cluster-2.10505	1360	1360	1360	1954	1954	1954
Cluster-4182.0	1372	1372	1372	1862	1862	1862
Cluster-2.4433	452	452	452	2478	2478	2478
Cluster-6540.0	2049	2049	2049	1959	1959	1959
Cluster-2.46336	2193	2193	2193	2201	2201	2201
Cluster-4013.0	2469	2469	2469	2923	2923	2923
Cluster-9825.0	259	259	259	1804	1804	1804
Cluster-2.53006	1575	1575	1575	1573	1573	1573
Cluster-908.0	1321	1321	1321	1521	1521	1521
Cluster-2.13936	3414	3414	3414	4170	4170	4170
Cluster-2.48671	1025	1025	1025	9787	9787	9787
Cluster-918.0	1727	1727	1727	1042	1042	1042
Cluster-2.54974	475	475	475	10919	10919	10919
Cluster-2.24219	683	683	683	567	567	567
Cluster-2.50091	3549	3549	3549	1126	1126	1126
Cluster-2.62366	2314	2314	2314	1703	1703	1703
Cluster-910.0	1281	1281	1281	2067	2067	2067
Cluster-2.29336	1249	1249	1249	1041	1041	1041
Cluster-2.41650	1367	1367	1367	655	655	655
Cluster-2.62759	3269	3269	3269	430	430	430
Cluster-2.14466	1324	1324	1324	1209	1209	1209
Cluster-2.9434	14452	14452	14452	10802	10802	10802
Cluster-2.57269	1377	1377	1377	2054	2054	2054
Cluster-2.60862	3716	3716	3716	2270	2270	2270
Cluster-2.4940	2164	2164	2164	2550	2550	2550
Cluster-8839.3	2605	2605	2605	447	447	447
Cluster-6560.0	2750	2750	2750	484	484	484
Cluster-2.11538	609	609	609	3049	3049	3049
Cluster-2.60037	1957	1957	1957	1273	1273	1273
Cluster-2.29430	827	827	827	427	427	427
Cluster-6660.1	228	228	228	267	267	267
Cluster-2.2228	578	578	578	1187	1187	1187
Cluster-2.46982	661	661	661	348	348	348
Cluster-2.53239	3678	3678	3678	3719	3719	3719
Cluster-2953.0	859	859	859	899	899	899
Cluster-2.25504	594	594	594	335	335	335
Cluster-2.59914	2919	2919	2919	2570	2570	2570
Cluster-8893.0	2536	2536	2536	2340	2340	2340
Cluster-2.23578	825	825	825	2613	2613	2613
Cluster-2.60722	702	702	702	745	745	745
Cluster-2.5469	3720	3720	3720	3467	3467	3467
Cluster-2.52652	1933	1933	1933	1912	1912	1912
Cluster-11143.0	1083	1083	1083	411	411	411
Cluster-2.20478	286	286	286	3802	3802	3802
Cluster-8889.0	939	939	939	839	839	839
Cluster-2.20536	386	386	386	316	316	316
Cluster-9055.0	1018	1018	1018	737	737	737
Cluster-2.62131	2848	2848	2848	2813	2813	2813
Cluster-4241.0	1741	1741	1741	1768	1768	1768
Cluster-2.13006	921	921	921	964	964	964
Cluster-2.48613	1304	1304	1304	2271	2271	2271
Cluster-2.17055	1093	1093	1093	1078	1078	1078
Cluster-2.6140	957	957	957	1184	1184	1184
Cluster-8112.0	677	677	677	649	649	649
Cluster-2428.0	604	604	604	608	608	608
Cluster-4089.0	1694	1694	1694	1715	1715	1715
Cluster-2.50013	772	772	772	576	576	576
Cluster-2.16091	216	216	216	293	293	293
Cluster-2.8786	1772	1772	1772	1802	1802	1802
Cluster-432.0	630	630	630	788	788	788
Cluster-9462.1	636	636	636	583	583	583
Cluster-2.8456	515	515	515	1505	1505	1505
Cluster-2.37513	2173	2173	2173	2254	2254	2254
Cluster-6862.0	778	778	778	339	339	339
Cluster-4470.0	1348	1348	1348	1352	1352	1352
Cluster-2.59873	984	984	984	1103	1103	1103
Cluster-1478.0	2089	2089	2089	1950	1950	1950
Cluster-2.61383	1778	1778	1778	1107	1107	1107
Cluster-433.0	3749	3749	3749	2796	2796	2796
Cluster-2.44760	1996	1996	1996	2284	2284	2284
Cluster-8497.0	1745	1745	1745	2356	2356	2356
Cluster-4381.0	1518	1518	1518	1263	1263	1263
Cluster-2781.1	1884	1884	1884	1178	1178	1178
Cluster-2774.0	993	993	993	1372	1372	1372
Cluster-2776.0	2892	2892	2892	2517	2517	2517
Cluster-2.53336	1125	1125	1125	5118	5118	5118
Cluster-3235.0	1529	1529	1529	1523	1523	1523
Cluster-16.0	730	730	730	732	732	732
Cluster-2.7106	1120	1120	1120	1087	1087	1087
Cluster-5138.0	1419	1419	1419	824	824	824
Cluster-2.18191	930	930	930	375	375	375
Cluster-2.25369	2800	2800	2800	2527	2527	2527
Cluster-2.30699	2258	2258	2258	2210	2210	2210
Cluster-2.27675	1193	1193	1193	385	385	385
Cluster-5569.0	1797	1797	1797	1835	1835	1835
Cluster-2.21554	688	688	688	663	663	663
Cluster-2.5383	944	944	944	459	459	459
Cluster-2.21598	1114	1114	1114	1297	1297	1297
Cluster-2.1114	2426	2426	2426	3583	3583	3583
Cluster-2.60218	341	341	341	571	571	571
Cluster-2.51721	469	469	469	342	342	342
Cluster-12556.0	2122	2122	2122	3721	3721	3721
Cluster-12557.0	650	650	650	599	599	599
Cluster-2.50626	1700	1700	1700	1930	1930	1930
Cluster-12564.0	2182	2182	2182	2157	2157	2157
Cluster-2.51082	443	443	443	296	296	296
Cluster-2.26820	723	723	723	8652	8652	8652
Cluster-362.0	1193	1193	1193	1272	1272	1272
Cluster-2.27369	2378	2378	2378	2829	2829	2829
Cluster-2.63257	485	485	485	1025	1025	1025
Cluster-2.18077	1015	1015	1015	752	752	752
Cluster-2.58059	3333	3333	3333	3084	3084	3084
Cluster-2.43020	2388	2388	2388	2159	2159	2159
Cluster-2.43047	330	330	330	839	839	839
Cluster-2.30884	1084	1084	1084	239	239	239
Cluster-2.1026	1255	1255	1255	6071	6071	6071
Cluster-6254.0	1063	1063	1063	1449	1449	1449
Cluster-2.27082	792	792	792	1371	1371	1371
Cluster-6428.0	576	576	576	544	544	544
Cluster-2.58169	5085	5085	5085	407	407	407
Cluster-2.31378	746	746	746	205	205	205
Cluster-2.34195	528	528	528	621	621	621
Cluster-2.5638	717	717	717	671	671	671
Cluster-2.36360	1566	1566	1566	740	740	740
Cluster-2.42537	2205	2205	2205	2073	2073	2073
Cluster-6808.0	1997	1997	1997	1770	1770	1770
Cluster-2.353	580	580	580	500	500	500
Cluster-2.2260	659	659	659	751	751	751
Cluster-2.60226	1188	1188	1188	668	668	668
Cluster-2.21030	6095	6095	6095	3182	3182	3182
Cluster-12388.0	586	586	586	1050	1050	1050
Cluster-3660.0	584	584	584	1249	1249	1249
Cluster-2.29620	1610	1610	1610	1586	1586	1586
Cluster-10540.0	975	975	975	910	910	910
Cluster-2.59572	2021	2021	2021	1868	1868	1868
Cluster-2.59573	364	364	364	980	980	980
Cluster-2.36469	2350	2350	2350	2176	2176	2176
Cluster-2.18069	1584	1584	1584	2003	2003	2003
Cluster-2.37336	427	427	427	287	287	287
Cluster-2.37337	569	569	569	409	409	409
Cluster-6272.0	1701	1701	1701	1792	1792	1792
Cluster-12487.0	944	944	944	1050	1050	1050
Cluster-12502.0	1212	1212	1212	1176	1176	1176
Cluster-2.43760	2736	2736	2736	7820	7820	7820
Cluster-6755.0	1504	1504	1504	1256	1256	1256
Cluster-1144.0	693	693	693	630	630	630
Cluster-2.56802	2037	2037	2037	6116	6116	6116
Cluster-12489.1	936	936	936	1788	1788	1788
Cluster-12490.0	3357	3357	3357	2325	2325	2325
Cluster-2.16524	425	425	425	2728	2728	2728
Cluster-7011.0	2512	2512	2512	4038	4038	4038
Cluster-2.30523	418	418	418	372	372	372
Cluster-2.38192	543	543	543	422	422	422
Cluster-2.61673	331	331	331	311	311	311
Cluster-2.24844	593	593	593	473	473	473
Cluster-2.32990	975	975	975	606	606	606
Cluster-2.34765	946	946	946	667	667	667
Cluster-12080.0	2012	2012	2012	1264	1264	1264
Cluster-2.53171	1469	1469	1469	1582	1582	1582
Cluster-2.53768	1278	1278	1278	1255	1255	1255
Cluster-2.62067	1640	1640	1640	1277	1277	1277
Cluster-4487.0	1746	1746	1746	1978	1978	1978
Cluster-2012.1	844	844	844	430	430	430
Cluster-4192.0	541	541	541	669	669	669
Cluster-2.62399	1054	1054	1054	1903	1903	1903
Cluster-2.62400	852	852	852	1903	1903	1903
Cluster-2.44945	2846	2846	2846	1523	1523	1523
Cluster-11912.0	1745	1745	1745	3866	3866	3866
Cluster-2.32597	2250	2250	2250	2408	2408	2408
Cluster-2.15278	2681	2681	2681	2332	2332	2332
Cluster-2.31001	500	500	500	301	301	301
Cluster-2.36800	1669	1669	1669	2088	2088	2088
Cluster-2.58907	2704	2704	2704	2950	2950	2950
Cluster-4382.0	905	905	905	944	944	944
Cluster-2.45682	13980	13980	13980	12008	12008	12008
Cluster-2.50134	509	509	509	268	268	268
Cluster-2.25836	3916	3916	3916	2399	2399	2399
Cluster-2.28079	2135	2135	2135	1792	1792	1792
Cluster-2.11084	3707	3707	3707	6169	6169	6169
Cluster-2.11088	9022	9022	9022	1038	1038	1038
Cluster-2.11089	335	335	335	571	571	571
Cluster-2.41058	2893	2893	2893	1712	1712	1712
Cluster-2.41063	2624	2624	2624	1434	1434	1434
Cluster-2.53714	809	809	809	6263	6263	6263
Cluster-2.44324	379	379	379	684	684	684
Cluster-9729.0	1238	1238	1238	964	964	964
Cluster-2.26509	2431	2431	2431	3385	3385	3385
Cluster-2.12253	1118	1118	1118	1106	1106	1106
Cluster-2.45275	5491	5491	5491	3406	3406	3406
Cluster-9734.0	1671	1671	1671	1444	1444	1444
Cluster-2.13748	1937	1937	1937	3025	3025	3025
Cluster-2.39086	784	784	784	471	471	471
Cluster-9722.0	1226	1226	1226	1566	1566	1566
Cluster-2.13731	3188	3188	3188	1131	1131	1131
Cluster-2.850	536	536	536	843	843	843
Cluster-2.8725	2895	2895	2895	780	780	780
Cluster-2.13734	1511	1511	1511	4108	4108	4108
Cluster-8179.0	719	719	719	937	937	937
Cluster-439.0	652	652	652	1157	1157	1157
Cluster-2.56335	2231	2231	2231	1388	1388	1388
Cluster-9551.2	1294	1294	1294	824	824	824
Cluster-1400.0	1049	1049	1049	995	995	995
Cluster-2.15568	2336	2336	2336	1871	1871	1871
Cluster-7880.0	1556	1556	1556	2015	2015	2015
Cluster-2.33723	773	773	773	594	594	594
Cluster-2.35281	1875	1875	1875	1454	1454	1454
Cluster-2.51293	6152	6152	6152	320	320	320
Cluster-2.12694	668	668	668	5189	5189	5189
Cluster-2.2860	2020	2020	2020	4998	4998	4998
Cluster-2.8263	2646	2646	2646	2756	2756	2756
Cluster-2.12036	600	600	600	1207	1207	1207
Cluster-2.12692	2280	2280	2280	398	398	398
Cluster-9343.0	738	738	738	531	531	531
Cluster-1538.0	1401	1401	1401	1865	1865	1865
Cluster-1539.0	1322	1322	1322	1072	1072	1072
Cluster-2.56533	951	951	951	638	638	638
Cluster-2.60736	2710	2710	2710	1835	1835	1835
Cluster-2.46219	709	709	709	5048	5048	5048
Cluster-2.47368	972	972	972	8089	8089	8089
Cluster-2.38392	990	990	990	581	581	581
Cluster-2.37149	2833	2833	2833	2758	2758	2758
Cluster-2.2111	1601	1601	1601	853	853	853
Cluster-2.4997	605	605	605	880	880	880
Cluster-2.10540	1948	1948	1948	792	792	792
Cluster-2.15778	844	844	844	2225	2225	2225
Cluster-8212.1	4197	4197	4197	2806	2806	2806
Cluster-1143.0	1017	1017	1017	972	972	972
Cluster-2.7827	774	774	774	2017	2017	2017
Cluster-4393.0	2089	2089	2089	786	786	786
Cluster-10262.0	1267	1267	1267	441	441	441
Cluster-6642.0	2016	2016	2016	2128	2128	2128
Cluster-2.18745	2814	2814	2814	2600	2600	2600
Cluster-1309.0	1571	1571	1571	1207	1207	1207
Cluster-6110.0	1061	1061	1061	919	919	919
Cluster-2.35698	2872	2872	2872	5355	5355	5355
Cluster-2.2527	761	761	761	1550	1550	1550
Cluster-8621.0	1346	1346	1346	2107	2107	2107
Cluster-2.627	484	484	484	485	485	485
Cluster-2.17827	527	527	527	616	616	616
Cluster-2.39227	2553	2553	2553	2372	2372	2372
Cluster-2.54972	977	977	977	587	587	587
Cluster-2.54575	1719	1719	1719	991	991	991
Cluster-2.31342	846	846	846	5695	5695	5695
Cluster-2.26937	1850	1850	1850	776	776	776
Cluster-2.29608	616	616	616	644	644	644
Cluster-2.62259	451	451	451	555	555	555
Cluster-3356.0	911	911	911	377	377	377
Cluster-2.59631	1536	1536	1536	1302	1302	1302
Cluster-2.9242	1436	1436	1436	1479	1479	1479
Cluster-2.12246	366	366	366	201	201	201
Cluster-2.44819	986	986	986	1108	1108	1108
Cluster-2.12260	1045	1045	1045	1312	1312	1312
Cluster-2.18475	1093	1093	1093	918	918	918
Cluster-2.30297	4944	4944	4944	5458	5458	5458
Cluster-2.24721	4768	4768	4768	4845	4845	4845
Cluster-2.43827	2898	2898	2898	3790	3790	3790
Cluster-2.59336	2567	2567	2567	2063	2063	2063
Cluster-2.5328	675	675	675	350	350	350
Cluster-1786.0	1782	1782	1782	1655	1655	1655
Cluster-2.55409	4423	4423	4423	3174	3174	3174
Cluster-1394.0	721	721	721	762	762	762
Cluster-2.56950	2825	2825	2825	3270	3270	3270
Cluster-11249.1	1630	1630	1630	736	736	736
Cluster-10371.0	984	984	984	1524	1524	1524
Cluster-2.5840	934	934	934	990	990	990
Cluster-1393.0	1518	1518	1518	1600	1600	1600
Cluster-1382.0	1301	1301	1301	1270	1270	1270
Cluster-2.47200	898	898	898	1505	1505	1505
Cluster-2.14794	3044	3044	3044	1211	1211	1211
Cluster-2.37193	1536	1536	1536	1472	1472	1472
Cluster-2.39409	1910	1910	1910	1551	1551	1551
Cluster-10140.0	1089	1089	1089	725	725	725
Cluster-10142.0	1276	1276	1276	958	958	958
Cluster-2.266	1000	1000	1000	1204	1204	1204
Cluster-10278.5	10143	10143	10143	2227	2227	2227
Cluster-2.13789	268	268	268	680	680	680
Cluster-2.19639	479	479	479	394	394	394
Cluster-2.19875	2036	2036	2036	1574	1574	1574
Cluster-2.46715	438	438	438	384	384	384
Cluster-2.13829	485	485	485	337	337	337
Cluster-2.13798	880	880	880	1096	1096	1096
Cluster-9765.0	828	828	828	914	914	914
Cluster-2.11217	403	403	403	947	947	947
Cluster-3817.0	1209	1209	1209	995	995	995
Cluster-2.13848	376	376	376	293	293	293
Cluster-2.36275	936	936	936	889	889	889
Cluster-2.14761	678	678	678	6403	6403	6403
Cluster-3791.0	1267	1267	1267	1213	1213	1213
Cluster-2.39034	3123	3123	3123	1345	1345	1345
Cluster-2.14771	1370	1370	1370	1172	1172	1172
Cluster-2.56491	1154	1154	1154	684	684	684
Cluster-2.41231	438	438	438	391	391	391
Cluster-2.31332	919	919	919	918	918	918
Cluster-2.54713	1611	1611	1611	1825	1825	1825
Cluster-2.52834	2200	2200	2200	2946	2946	2946
Cluster-2.33622	831	831	831	823	823	823
Cluster-2.55533	9695	9695	9695	801	801	801
Cluster-2.29786	2495	2495	2495	2802	2802	2802
Cluster-11238.1	764	764	764	2770	2770	2770
Cluster-603.0	1617	1617	1617	1362	1362	1362
Cluster-2.40428	2565	2565	2565	2277	2277	2277
Cluster-139.0	2229	2229	2229	2258	2258	2258
Cluster-2.40154	1558	1558	1558	2246	2246	2246
Cluster-2.26497	6388	6388	6388	504	504	504
Cluster-5505.0	2286	2286	2286	3286	3286	3286
Cluster-7967.0	1024	1024	1024	892	892	892
Cluster-2.13335	675	675	675	10400	10400	10400
Cluster-2.14008	1211	1211	1211	556	556	556
Cluster-9814.0	3445	3445	3445	4279	4279	4279
Cluster-2.14023	299	299	299	333	333	333
Cluster-2.57873	778	778	778	454	454	454
Cluster-5737.0	1786	1786	1786	2007	2007	2007
Cluster-2.33111	3901	3901	3901	3260	3260	3260
Cluster-10934.0	1122	1122	1122	1007	1007	1007
Cluster-2.44602	3337	3337	3337	3357	3357	3357
Cluster-2.42830	8525	8525	8525	2557	2557	2557
Cluster-2.3266	1736	1736	1736	1198	1198	1198
Cluster-11191.0	585	585	585	775	775	775
Cluster-2.6278	1915	1915	1915	1694	1694	1694
Cluster-2945.0	986	986	986	1573	1573	1573
Cluster-2.29079	587	587	587	385	385	385
Cluster-2.55781	729	729	729	1687	1687	1687
Cluster-11202.0	3595	3595	3595	3945	3945	3945
Cluster-2.41437	970	970	970	307	307	307
Cluster-3808.0	2643	2643	2643	1336	1336	1336
Cluster-9514.0	1291	1291	1291	449	449	449
Cluster-2.14728	4906	4906	4906	2724	2724	2724
Cluster-2.3317	452	452	452	589	589	589
Cluster-2.32220	744	744	744	2970	2970	2970
Cluster-2.57890	1900	1900	1900	1358	1358	1358
Cluster-2.20654	2027	2027	2027	3871	3871	3871
Cluster-3789.0	1038	1038	1038	893	893	893
Cluster-9507.0	504	504	504	943	943	943
Cluster-9503.1	694	694	694	664	664	664
Cluster-2.56872	10829	10829	10829	10692	10692	10692
Cluster-8488.0	1172	1172	1172	1411	1411	1411
Cluster-2.8981	318	318	318	547	547	547
Cluster-7296.0	892	892	892	254	254	254
Cluster-2.39848	514	514	514	526	526	526
Cluster-1169.0	1381	1381	1381	1257	1257	1257
Cluster-2.34898	836	836	836	904	904	904
Cluster-1170.0	1011	1011	1011	601	601	601
Cluster-2.20627	275	275	275	573	573	573
Cluster-13305.0	594	594	594	637	637	637
Cluster-7282.0	1483	1483	1483	1404	1404	1404
Cluster-2.18419	322	322	322	3175	3175	3175
Cluster-13308.0	2009	2009	2009	2931	2931	2931
Cluster-2.50277	1634	1634	1634	2709	2709	2709
Cluster-2.51425	2052	2052	2052	1867	1867	1867
Cluster-2.29310	788	788	788	687	687	687
Cluster-2.43712	589	589	589	6159	6159	6159
Cluster-2.4786	524	524	524	6429	6429	6429
Cluster-2.58522	1713	1713	1713	3149	3149	3149
Cluster-2.39676	1563	1563	1563	20768	20768	20768
Cluster-2.52503	1885	1885	1885	1180	1180	1180
Cluster-3178.0	2367	2367	2367	2375	2375	2375
Cluster-4316.0	2981	2981	2981	2889	2889	2889
Cluster-2.3793	1148	1148	1148	790	790	790
Cluster-2.40809	1170	1170	1170	1070	1070	1070
Cluster-2.34522	2011	2011	2011	1079	1079	1079
Cluster-4276.1	1799	1799	1799	1977	1977	1977
Cluster-2.38112	3708	3708	3708	4682	4682	4682
Cluster-2.27880	3959	3959	3959	5131	5131	5131
Cluster-2.49493	898	898	898	831	831	831
Cluster-2.57812	608	608	608	483	483	483
Cluster-2.59541	1044	1044	1044	278	278	278
Cluster-2.2427	1060	1060	1060	396	396	396
Cluster-2.23736	1894	1894	1894	2352	2352	2352
Cluster-11501.1	2877	2877	2877	2984	2984	2984
Cluster-13152.0	704	704	704	366	366	366
Cluster-2.57105	567	567	567	1109	1109	1109
Cluster-2.25404	694	694	694	2000	2000	2000
Cluster-2.45094	622	622	622	518	518	518
Cluster-2.59281	3022	3022	3022	3274	3274	3274
Cluster-2.63431	441	441	441	3248	3248	3248
Cluster-2.43863	1324	1324	1324	1187	1187	1187
Cluster-2.24648	511	511	511	291	291	291
Cluster-2.58374	301	301	301	8279	8279	8279
Cluster-2.45036	1723	1723	1723	2824	2824	2824
Cluster-2.35164	610	610	610	406	406	406
Cluster-2.58754	2905	2905	2905	1342	1342	1342
Cluster-2.38720	3364	3364	3364	3400	3400	3400
Cluster-2.47278	1466	1466	1466	2202	2202	2202
Cluster-11722.0	1462	1462	1462	1525	1525	1525
Cluster-2367.1	1036	1036	1036	1152	1152	1152
Cluster-2.27782	11844	11844	11844	12654	12654	12654
Cluster-2368.0	2921	2921	2921	2751	2751	2751
Cluster-7422.3	1432	1432	1432	4073	4073	4073
Cluster-3697.1	2647	2647	2647	3088	3088	3088
Cluster-2.31704	488	488	488	203	203	203
Cluster-2.11132	2126	2126	2126	2097	2097	2097
Cluster-2.6320	489	489	489	541	541	541
Cluster-2.58182	836	836	836	608	608	608
Cluster-2.27023	1815	1815	1815	3229	3229	3229
Cluster-2.52109	561	561	561	1053	1053	1053
Cluster-1671.0	1076	1076	1076	752	752	752
Cluster-2.59393	353	353	353	326	326	326
Cluster-2.61048	2457	2457	2457	1170	1170	1170
Cluster-2.12169	390	390	390	4386	4386	4386
Cluster-2.48833	1414	1414	1414	4619	4619	4619
Cluster-2.48137	1516	1516	1516	1556	1556	1556
Cluster-2.59030	2074	2074	2074	2091	2091	2091
Cluster-2.49635	1901	1901	1901	1857	1857	1857
Cluster-2.3571	866	866	866	466	466	466
Cluster-2.62359	546	546	546	573	573	573
Cluster-2.4125	2064	2064	2064	1873	1873	1873
Cluster-2.51967	2352	2352	2352	2715	2715	2715
Cluster-2.14263	1682	1682	1682	1573	1573	1573
Cluster-2.5819	240	240	240	7714	7714	7714
Cluster-2.4833	2711	2711	2711	3302	3302	3302
Cluster-11932.1	342	342	342	2161	2161	2161
Cluster-2.51620	5866	5866	5866	377	377	377
Cluster-2.44671	1990	1990	1990	2082	2082	2082
Cluster-2.54976	2621	2621	2621	2140	2140	2140
Cluster-3465.0	1066	1066	1066	1097	1097	1097
Cluster-2.48645	5521	5521	5521	2875	2875	2875
Cluster-2.4261	228	228	228	507	507	507
Cluster-781.0	1499	1499	1499	4592	4592	4592
Cluster-8076.0	942	942	942	669	669	669
Cluster-9311.0	2777	2777	2777	1629	1629	1629
Cluster-2.40733	750	750	750	3603	3603	3603
Cluster-2.23447	2101	2101	2101	4650	4650	4650
Cluster-2.38612	1288	1288	1288	1661	1661	1661
Cluster-2.23188	2904	2904	2904	3364	3364	3364
Cluster-2.14250	497	497	497	1607	1607	1607
Cluster-2.25952	3308	3308	3308	936	936	936
Cluster-4463.0	796	796	796	505	505	505
Cluster-2.11831	504	504	504	384	384	384
Cluster-259.0	667	667	667	637	637	637
Cluster-8947.0	684	684	684	15729	15729	15729
Cluster-2.11793	696	696	696	592	592	592
Cluster-2.29923	1493	1493	1493	2827	2827	2827
Cluster-4480.0	1661	1661	1661	1924	1924	1924
Cluster-2.11847	962	962	962	394	394	394
Cluster-8968.0	755	755	755	761	761	761
Cluster-8971.0	866	866	866	691	691	691
Cluster-8971.1	928	928	928	719	719	719
Cluster-2.10499	3171	3171	3171	3600	3600	3600
Cluster-2.42172	3233	3233	3233	1294	1294	1294
Cluster-2.54346	529	529	529	6224	6224	6224
Cluster-6738.1	1222	1222	1222	1239	1239	1239
Cluster-6738.0	1104	1104	1104	967	967	967
Cluster-6445.0	958	958	958	927	927	927
Cluster-5033.0	1118	1118	1118	930	930	930
Cluster-2.6107	278	278	278	1624	1624	1624
Cluster-2.55225	614	614	614	2475	2475	2475
Cluster-11984.0	809	809	809	823	823	823
Cluster-1776.0	950	950	950	954	954	954
Cluster-2.7849	1506	1506	1506	1883	1883	1883
Cluster-2.49627	1420	1420	1420	1329	1329	1329
Cluster-8074.0	1414	1414	1414	1334	1334	1334
Cluster-2.10152	2175	2175	2175	2772	2772	2772
Cluster-2.10811	1674	1674	1674	1484	1484	1484
Cluster-2.40540	345	345	345	552	552	552
Cluster-2.58161	1422	1422	1422	493	493	493
Cluster-6430.0	356	356	356	397	397	397
Cluster-2.34349	3971	3971	3971	3297	3297	3297
Cluster-6480.0	2571	2571	2571	1457	1457	1457
Cluster-857.0	470	470	470	1071	1071	1071
Cluster-2.44899	1276	1276	1276	367	367	367
Cluster-2.53409	12366	12366	12366	247	247	247
Cluster-4911.0	1520	1520	1520	1649	1649	1649
Cluster-2.10820	2466	2466	2466	3136	3136	3136
Cluster-2.248	363	363	363	11931	11931	11931
Cluster-2.56956	593	593	593	686	686	686
Cluster-9480.1	1245	1245	1245	1184	1184	1184
Cluster-2.18651	1633	1633	1633	2639	2639	2639
Cluster-2.35179	281	281	281	5332	5332	5332
Cluster-2.1912	2020	2020	2020	2028	2028	2028
Cluster-2.27318	2847	2847	2847	1470	1470	1470
Cluster-5118.0	679	679	679	780	780	780
Cluster-13192.0	2836	2836	2836	2928	2928	2928
Cluster-2.23965	3204	3204	3204	2679	2679	2679
Cluster-2.22788	291	291	291	3018	3018	3018
Cluster-2.33238	13148	13148	13148	21786	21786	21786
Cluster-2.49715	554	554	554	495	495	495
Cluster-2.49717	409	409	409	1127	1127	1127
Cluster-12191.0	2247	2247	2247	6598	6598	6598
Cluster-2.62518	1316	1316	1316	602	602	602
Cluster-2.48775	2445	2445	2445	1417	1417	1417
Cluster-11633.0	2171	2171	2171	1258	1258	1258
Cluster-263.0	1959	1959	1959	543	543	543
Cluster-2.50387	9633	9633	9633	508	508	508
Cluster-1552.0	2750	2750	2750	1907	1907	1907
Cluster-2.10107	732	732	732	813	813	813
Cluster-2.62165	600	600	600	6209	6209	6209
Cluster-3543.0	1185	1185	1185	764	764	764
Cluster-2.44471	1369	1369	1369	1881	1881	1881
Cluster-6287.0	924	924	924	661	661	661
Cluster-5396.0	1457	1457	1457	1132	1132	1132
Cluster-2.49571	2691	2691	2691	1205	1205	1205
Cluster-2.11007	2421	2421	2421	4761	4761	4761
Cluster-2.24715	6921	6921	6921	2722	2722	2722
Cluster-2.53466	16750	16750	16750	351	351	351
Cluster-2.3336	738	738	738	589	589	589
Cluster-4186.0	855	855	855	800	800	800
Cluster-2.32020	2866	2866	2866	3243	3243	3243
Cluster-2.3127	352	352	352	474	474	474
Cluster-2.46572	2950	2950	2950	2704	2704	2704
Cluster-2.37970	1216	1216	1216	1342	1342	1342
Cluster-2.42443	799	799	799	17638	17638	17638
Cluster-2.56346	4693	4693	4693	4563	4563	4563
Cluster-2.26099	609	609	609	799	799	799
Cluster-2.2157	772	772	772	690	690	690
Cluster-2.30488	1357	1357	1357	467	467	467
Cluster-2.19554	1506	1506	1506	1628	1628	1628
Cluster-2.49537	458	458	458	4951	4951	4951
Cluster-3246.0	833	833	833	1105	1105	1105
Cluster-2.51345	742	742	742	1130	1130	1130
Cluster-10320.0	2404	2404	2404	1651	1651	1651
Cluster-2.2052	1173	1173	1173	1127	1127	1127
Cluster-2385.0	1684	1684	1684	1808	1808	1808
Cluster-2.32385	1138	1138	1138	1507	1507	1507
Cluster-2.12641	401	401	401	383	383	383
Cluster-9839.0	1246	1246	1246	1147	1147	1147
Cluster-2.45329	803	803	803	555	555	555
Cluster-2.49470	740	740	740	777	777	777
Cluster-2.44719	2493	2493	2493	2135	2135	2135
