alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-2.56246	1072.0	1072.0	1072.0	1072.0	1072.0	1072.0
Cluster-3966.0	1951.5	1951.5	1951.5	1951.5	1951.5	1951.5
Cluster-2.19584	2474.5	2474.5	2474.5	2474.5	2474.5	2474.5
Cluster-2.30830	4974.5	4974.5	4974.5	4974.5	4974.5	4974.5
Cluster-2.38109	2056.0	2056.0	2056.0	2056.0	2056.0	2056.0
Cluster-2.52083	1427.5	1427.5	1427.5	1427.5	1427.5	1427.5
Cluster-2.32547	1555.5	1555.5	1555.5	1555.5	1555.5	1555.5
Cluster-2.63334	3372.0	3372.0	3372.0	3372.0	3372.0	3372.0
Cluster-7241.0	1320.0	1320.0	1320.0	1320.0	1320.0	1320.0
Cluster-2.32916	308.5	308.5	308.5	308.5	308.5	308.5
Cluster-10592.0	1118.5	1118.5	1118.5	1118.5	1118.5	1118.5
Cluster-2588.2	992.5	992.5	992.5	992.5	992.5	992.5
Cluster-2.57895	1247.5	1247.5	1247.5	1247.5	1247.5	1247.5
Cluster-2.42307	1396.0	1396.0	1396.0	1396.0	1396.0	1396.0
Cluster-2.63063	2165.0	2165.0	2165.0	2165.0	2165.0	2165.0
Cluster-2.12758	2446.0	2446.0	2446.0	2446.0	2446.0	2446.0
Cluster-2.12759	2261.5	2261.5	2261.5	2261.5	2261.5	2261.5
Cluster-2.15204	1212.5	1212.5	1212.5	1212.5	1212.5	1212.5
Cluster-2.27732	1827.0	1827.0	1827.0	1827.0	1827.0	1827.0
Cluster-2.42053	3507.5	3507.5	3507.5	3507.5	3507.5	3507.5
Cluster-2.61427	1768.5	1768.5	1768.5	1768.5	1768.5	1768.5
Cluster-2.38101	2495.5	2495.5	2495.5	2495.5	2495.5	2495.5
Cluster-588.0	1402.0	1402.0	1402.0	1402.0	1402.0	1402.0
Cluster-4926.0	894.0	894.0	894.0	894.0	894.0	894.0
Cluster-2.47341	2003.5	2003.5	2003.5	2003.5	2003.5	2003.5
Cluster-11829.0	632.0	632.0	632.0	632.0	632.0	632.0
Cluster-2.32762	2092.5	2092.5	2092.5	2092.5	2092.5	2092.5
Cluster-9404.0	741.0	741.0	741.0	741.0	741.0	741.0
Cluster-2.36863	1899.0	1899.0	1899.0	1899.0	1899.0	1899.0
Cluster-2.30681	1894.0	1894.0	1894.0	1894.0	1894.0	1894.0
Cluster-2.50423	560.0	560.0	560.0	560.0	560.0	560.0
Cluster-2.36910	2226.5	2226.5	2226.5	2226.5	2226.5	2226.5
Cluster-2.63022	2239.0	2239.0	2239.0	2239.0	2239.0	2239.0
Cluster-1022.0	836.5	836.5	836.5	836.5	836.5	836.5
Cluster-11955.0	2258.0	2258.0	2258.0	2258.0	2258.0	2258.0
Cluster-685.0	886.0	886.0	886.0	886.0	886.0	886.0
Cluster-2.63008	2614.0	2614.0	2614.0	2614.0	2614.0	2614.0
Cluster-2.59988	4834.5	4834.5	4834.5	4834.5	4834.5	4834.5
Cluster-2.35637	760.0	760.0	760.0	760.0	760.0	760.0
Cluster-2.47147	3342.5	3342.5	3342.5	3342.5	3342.5	3342.5
Cluster-3736.0	1523.0	1523.0	1523.0	1523.0	1523.0	1523.0
Cluster-2.21180	1470.5	1470.5	1470.5	1470.5	1470.5	1470.5
Cluster-3819.0	689.0	689.0	689.0	689.0	689.0	689.0
Cluster-2.17408	407.5	407.5	407.5	407.5	407.5	407.5
Cluster-2.35264	2113.5	2113.5	2113.5	2113.5	2113.5	2113.5
Cluster-10314.1	948.0	948.0	948.0	948.0	948.0	948.0
Cluster-2.4022	600.5	600.5	600.5	600.5	600.5	600.5
Cluster-2.3616	1234.5	1234.5	1234.5	1234.5	1234.5	1234.5
Cluster-2.41745	4230.5	4230.5	4230.5	4230.5	4230.5	4230.5
Cluster-2.39985	2855.5	2855.5	2855.5	2855.5	2855.5	2855.5
Cluster-2.47049	2868.0	2868.0	2868.0	2868.0	2868.0	2868.0
Cluster-2793.1	1040.5	1040.5	1040.5	1040.5	1040.5	1040.5
Cluster-11709.0	2872.0	2872.0	2872.0	2872.0	2872.0	2872.0
Cluster-3588.0	608.5	608.5	608.5	608.5	608.5	608.5
Cluster-2.48688	1831.0	1831.0	1831.0	1831.0	1831.0	1831.0
Cluster-3342.0	1117.0	1117.0	1117.0	1117.0	1117.0	1117.0
Cluster-2.16699	1676.0	1676.0	1676.0	1676.0	1676.0	1676.0
Cluster-2.46661	3209.0	3209.0	3209.0	3209.0	3209.0	3209.0
Cluster-2.38379	1977.5	1977.5	1977.5	1977.5	1977.5	1977.5
Cluster-6827.0	1211.5	1211.5	1211.5	1211.5	1211.5	1211.5
Cluster-2.43493	4852.5	4852.5	4852.5	4852.5	4852.5	4852.5
Cluster-11630.0	1197.0	1197.0	1197.0	1197.0	1197.0	1197.0
Cluster-3336.0	878.0	878.0	878.0	878.0	878.0	878.0
Cluster-2.45377	2262.0	2262.0	2262.0	2262.0	2262.0	2262.0
Cluster-12019.0	1427.5	1427.5	1427.5	1427.5	1427.5	1427.5
Cluster-2.38871	1159.5	1159.5	1159.5	1159.5	1159.5	1159.5
Cluster-2.31781	1753.5	1753.5	1753.5	1753.5	1753.5	1753.5
Cluster-2.19156	1954.0	1954.0	1954.0	1954.0	1954.0	1954.0
Cluster-2.46894	1248.5	1248.5	1248.5	1248.5	1248.5	1248.5
Cluster-2.932	3448.0	3448.0	3448.0	3448.0	3448.0	3448.0
Cluster-2.2666	2877.5	2877.5	2877.5	2877.5	2877.5	2877.5
Cluster-2.38310	3910.0	3910.0	3910.0	3910.0	3910.0	3910.0
Cluster-5037.0	1899.0	1899.0	1899.0	1899.0	1899.0	1899.0
Cluster-3333.0	817.5	817.5	817.5	817.5	817.5	817.5
Cluster-2.2019	1513.0	1513.0	1513.0	1513.0	1513.0	1513.0
Cluster-2.3375	4157.0	4157.0	4157.0	4157.0	4157.0	4157.0
Cluster-6589.0	665.5	665.5	665.5	665.5	665.5	665.5
Cluster-2.43763	993.5	993.5	993.5	993.5	993.5	993.5
Cluster-2.56030	980.0	980.0	980.0	980.0	980.0	980.0
Cluster-2.474	1627.0	1627.0	1627.0	1627.0	1627.0	1627.0
Cluster-2.40441	1517.5	1517.5	1517.5	1517.5	1517.5	1517.5
Cluster-4477.0	1067.0	1067.0	1067.0	1067.0	1067.0	1067.0
Cluster-2.7463	958.5	958.5	958.5	958.5	958.5	958.5
Cluster-2.44396	2237.0	2237.0	2237.0	2237.0	2237.0	2237.0
Cluster-6136.0	2805.5	2805.5	2805.5	2805.5	2805.5	2805.5
Cluster-114.0	984.5	984.5	984.5	984.5	984.5	984.5
Cluster-2.59673	1826.5	1826.5	1826.5	1826.5	1826.5	1826.5
Cluster-1640.0	846.5	846.5	846.5	846.5	846.5	846.5
Cluster-2.2602	2193.5	2193.5	2193.5	2193.5	2193.5	2193.5
Cluster-2.2601	1683.0	1683.0	1683.0	1683.0	1683.0	1683.0
Cluster-8509.0	800.5	800.5	800.5	800.5	800.5	800.5
Cluster-2.842	2945.5	2945.5	2945.5	2945.5	2945.5	2945.5
Cluster-2.29261	3754.5	3754.5	3754.5	3754.5	3754.5	3754.5
Cluster-2.41731	4522.5	4522.5	4522.5	4522.5	4522.5	4522.5
Cluster-2.55726	1630.5	1630.5	1630.5	1630.5	1630.5	1630.5
Cluster-9852.1	3448.5	3448.5	3448.5	3448.5	3448.5	3448.5
Cluster-2.14821	3386.0	3386.0	3386.0	3386.0	3386.0	3386.0
Cluster-2131.0	1322.5	1322.5	1322.5	1322.5	1322.5	1322.5
Cluster-2049.0	3728.0	3728.0	3728.0	3728.0	3728.0	3728.0
Cluster-2.44406	2458.5	2458.5	2458.5	2458.5	2458.5	2458.5
Cluster-2.60336	2382.0	2382.0	2382.0	2382.0	2382.0	2382.0
Cluster-11128.1	1185.5	1185.5	1185.5	1185.5	1185.5	1185.5
Cluster-2.56894	3173.5	3173.5	3173.5	3173.5	3173.5	3173.5
Cluster-2.25843	3484.5	3484.5	3484.5	3484.5	3484.5	3484.5
Cluster-4357.0	632.5	632.5	632.5	632.5	632.5	632.5
Cluster-2.53920	1873.5	1873.5	1873.5	1873.5	1873.5	1873.5
Cluster-2.38504	1639.0	1639.0	1639.0	1639.0	1639.0	1639.0
Cluster-2.45752	2503.0	2503.0	2503.0	2503.0	2503.0	2503.0
Cluster-711.0	1674.0	1674.0	1674.0	1674.0	1674.0	1674.0
Cluster-2.46726	4032.5	4032.5	4032.5	4032.5	4032.5	4032.5
Cluster-2.55230	2150.5	2150.5	2150.5	2150.5	2150.5	2150.5
Cluster-2.44743	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0
Cluster-2.27878	1560.0	1560.0	1560.0	1560.0	1560.0	1560.0
Cluster-2.31883	5566.0	5566.0	5566.0	5566.0	5566.0	5566.0
Cluster-2.61475	641.5	641.5	641.5	641.5	641.5	641.5
Cluster-4120.0	1241.5	1241.5	1241.5	1241.5	1241.5	1241.5
Cluster-2.62705	2947.0	2947.0	2947.0	2947.0	2947.0	2947.0
Cluster-2.15577	1094.0	1094.0	1094.0	1094.0	1094.0	1094.0
Cluster-2.48422	2445.5	2445.5	2445.5	2445.5	2445.5	2445.5
Cluster-2.29908	3875.5	3875.5	3875.5	3875.5	3875.5	3875.5
Cluster-2.37840	2334.0	2334.0	2334.0	2334.0	2334.0	2334.0
Cluster-2.40257	1499.0	1499.0	1499.0	1499.0	1499.0	1499.0
Cluster-6772.0	853.5	853.5	853.5	853.5	853.5	853.5
Cluster-2.34078	1018.5	1018.5	1018.5	1018.5	1018.5	1018.5
Cluster-2.63478	1539.0	1539.0	1539.0	1539.0	1539.0	1539.0
Cluster-2.59259	2050.0	2050.0	2050.0	2050.0	2050.0	2050.0
Cluster-2.55353	5073.5	5073.5	5073.5	5073.5	5073.5	5073.5
Cluster-5808.0	1582.0	1582.0	1582.0	1582.0	1582.0	1582.0
Cluster-5833.0	841.5	841.5	841.5	841.5	841.5	841.5
Cluster-2.9128	1690.5	1690.5	1690.5	1690.5	1690.5	1690.5
Cluster-3749.0	698.5	698.5	698.5	698.5	698.5	698.5
Cluster-2.32307	2437.0	2437.0	2437.0	2437.0	2437.0	2437.0
Cluster-2.54517	3368.5	3368.5	3368.5	3368.5	3368.5	3368.5
Cluster-2.44888	422.5	422.5	422.5	422.5	422.5	422.5
Cluster-3869.0	514.0	514.0	514.0	514.0	514.0	514.0
Cluster-2.52404	650.5	650.5	650.5	650.5	650.5	650.5
Cluster-8315.1	1793.5	1793.5	1793.5	1793.5	1793.5	1793.5
Cluster-2.294	1387.0	1387.0	1387.0	1387.0	1387.0	1387.0
Cluster-11080.0	3168.5	3168.5	3168.5	3168.5	3168.5	3168.5
Cluster-2.45085	1834.0	1834.0	1834.0	1834.0	1834.0	1834.0
Cluster-2.25529	2465.0	2465.0	2465.0	2465.0	2465.0	2465.0
Cluster-2.4934	543.5	543.5	543.5	543.5	543.5	543.5
Cluster-10070.0	2292.5	2292.5	2292.5	2292.5	2292.5	2292.5
Cluster-11061.0	2412.5	2412.5	2412.5	2412.5	2412.5	2412.5
Cluster-2.11906	1158.0	1158.0	1158.0	1158.0	1158.0	1158.0
Cluster-2.17584	2468.0	2468.0	2468.0	2468.0	2468.0	2468.0
Cluster-2.46777	1683.0	1683.0	1683.0	1683.0	1683.0	1683.0
Cluster-2.10886	2965.0	2965.0	2965.0	2965.0	2965.0	2965.0
Cluster-2.44749	4005.0	4005.0	4005.0	4005.0	4005.0	4005.0
Cluster-10195.4	444.0	444.0	444.0	444.0	444.0	444.0
Cluster-1977.0	356.0	356.0	356.0	356.0	356.0	356.0
Cluster-2.1034	730.0	730.0	730.0	730.0	730.0	730.0
Cluster-2.36237	1031.5	1031.5	1031.5	1031.5	1031.5	1031.5
Cluster-2.36614	1835.0	1835.0	1835.0	1835.0	1835.0	1835.0
Cluster-2.6321	1993.0	1993.0	1993.0	1993.0	1993.0	1993.0
Cluster-8938.0	1078.0	1078.0	1078.0	1078.0	1078.0	1078.0
Cluster-2.46224	579.0	579.0	579.0	579.0	579.0	579.0
Cluster-2.1385	2307.0	2307.0	2307.0	2307.0	2307.0	2307.0
Cluster-2.41986	2115.0	2115.0	2115.0	2115.0	2115.0	2115.0
Cluster-2.9238	1985.5	1985.5	1985.5	1985.5	1985.5	1985.5
Cluster-4641.0	1199.5	1199.5	1199.5	1199.5	1199.5	1199.5
Cluster-2.19244	1872.5	1872.5	1872.5	1872.5	1872.5	1872.5
Cluster-2.52784	739.5	739.5	739.5	739.5	739.5	739.5
Cluster-2.5626	1130.0	1130.0	1130.0	1130.0	1130.0	1130.0
Cluster-2.5849	3177.5	3177.5	3177.5	3177.5	3177.5	3177.5
Cluster-5829.0	693.0	693.0	693.0	693.0	693.0	693.0
Cluster-2.10403	1038.0	1038.0	1038.0	1038.0	1038.0	1038.0
Cluster-2.37518	1839.5	1839.5	1839.5	1839.5	1839.5	1839.5
Cluster-1540.0	2104.0	2104.0	2104.0	2104.0	2104.0	2104.0
Cluster-2.25670	1731.5	1731.5	1731.5	1731.5	1731.5	1731.5
Cluster-10168.0	2753.5	2753.5	2753.5	2753.5	2753.5	2753.5
Cluster-2.4204	1362.0	1362.0	1362.0	1362.0	1362.0	1362.0
Cluster-7716.0	1656.5	1656.5	1656.5	1656.5	1656.5	1656.5
Cluster-2.20056	2051.5	2051.5	2051.5	2051.5	2051.5	2051.5
Cluster-2.7807	2253.0	2253.0	2253.0	2253.0	2253.0	2253.0
Cluster-2.53340	2259.0	2259.0	2259.0	2259.0	2259.0	2259.0
Cluster-2.32787	830.0	830.0	830.0	830.0	830.0	830.0
Cluster-230.0	3520.5	3520.5	3520.5	3520.5	3520.5	3520.5
Cluster-2.5007	2944.5	2944.5	2944.5	2944.5	2944.5	2944.5
Cluster-2.5009	1903.5	1903.5	1903.5	1903.5	1903.5	1903.5
Cluster-2.3052	2976.0	2976.0	2976.0	2976.0	2976.0	2976.0
Cluster-2.37444	1752.0	1752.0	1752.0	1752.0	1752.0	1752.0
Cluster-2.31607	2657.5	2657.5	2657.5	2657.5	2657.5	2657.5
Cluster-2.29295	2049.5	2049.5	2049.5	2049.5	2049.5	2049.5
Cluster-2.29292	3647.5	3647.5	3647.5	3647.5	3647.5	3647.5
Cluster-2.36136	2849.0	2849.0	2849.0	2849.0	2849.0	2849.0
Cluster-2.41092	3134.0	3134.0	3134.0	3134.0	3134.0	3134.0
Cluster-2.49888	2546.0	2546.0	2546.0	2546.0	2546.0	2546.0
Cluster-2.50585	2934.0	2934.0	2934.0	2934.0	2934.0	2934.0
Cluster-11273.1	1566.0	1566.0	1566.0	1566.0	1566.0	1566.0
Cluster-2.45857	2624.0	2624.0	2624.0	2624.0	2624.0	2624.0
Cluster-2.12380	3105.0	3105.0	3105.0	3105.0	3105.0	3105.0
Cluster-2.24534	1719.0	1719.0	1719.0	1719.0	1719.0	1719.0
Cluster-2.46890	2264.5	2264.5	2264.5	2264.5	2264.5	2264.5
Cluster-2.63238	385.5	385.5	385.5	385.5	385.5	385.5
Cluster-2562.2	1465.5	1465.5	1465.5	1465.5	1465.5	1465.5
Cluster-2.61648	5472.5	5472.5	5472.5	5472.5	5472.5	5472.5
Cluster-2.35844	992.0	992.0	992.0	992.0	992.0	992.0
Cluster-2.54956	4328.5	4328.5	4328.5	4328.5	4328.5	4328.5
Cluster-2.49059	1360.0	1360.0	1360.0	1360.0	1360.0	1360.0
Cluster-3445.0	3422.5	3422.5	3422.5	3422.5	3422.5	3422.5
Cluster-10013.1	1485.0	1485.0	1485.0	1485.0	1485.0	1485.0
Cluster-2.39694	3087.0	3087.0	3087.0	3087.0	3087.0	3087.0
Cluster-2.46089	3118.0	3118.0	3118.0	3118.0	3118.0	3118.0
Cluster-2.61483	2079.5	2079.5	2079.5	2079.5	2079.5	2079.5
Cluster-2.45920	1888.0	1888.0	1888.0	1888.0	1888.0	1888.0
Cluster-2.18071	515.0	515.0	515.0	515.0	515.0	515.0
Cluster-2.54267	2916.0	2916.0	2916.0	2916.0	2916.0	2916.0
Cluster-2.58742	3321.0	3321.0	3321.0	3321.0	3321.0	3321.0
Cluster-2.58745	1603.5	1603.5	1603.5	1603.5	1603.5	1603.5
Cluster-13010.0	1830.0	1830.0	1830.0	1830.0	1830.0	1830.0
Cluster-2.33137	3272.5	3272.5	3272.5	3272.5	3272.5	3272.5
Cluster-11406.0	1976.5	1976.5	1976.5	1976.5	1976.5	1976.5
Cluster-13017.0	1105.5	1105.5	1105.5	1105.5	1105.5	1105.5
Cluster-6013.0	651.5	651.5	651.5	651.5	651.5	651.5
Cluster-2346.0	2437.5	2437.5	2437.5	2437.5	2437.5	2437.5
Cluster-9358.0	2966.0	2966.0	2966.0	2966.0	2966.0	2966.0
Cluster-2.55044	9800.0	9800.0	9800.0	9800.0	9800.0	9800.0
Cluster-2.28602	2059.5	2059.5	2059.5	2059.5	2059.5	2059.5
Cluster-2350.0	3028.5	3028.5	3028.5	3028.5	3028.5	3028.5
Cluster-2.47973	3216.0	3216.0	3216.0	3216.0	3216.0	3216.0
Cluster-2.29530	1971.5	1971.5	1971.5	1971.5	1971.5	1971.5
Cluster-2.50174	3863.5	3863.5	3863.5	3863.5	3863.5	3863.5
Cluster-11504.0	3282.5	3282.5	3282.5	3282.5	3282.5	3282.5
Cluster-8678.1	2236.0	2236.0	2236.0	2236.0	2236.0	2236.0
Cluster-2.37730	1451.0	1451.0	1451.0	1451.0	1451.0	1451.0
Cluster-2.23316	1811.5	1811.5	1811.5	1811.5	1811.5	1811.5
Cluster-2.60688	975.5	975.5	975.5	975.5	975.5	975.5
Cluster-2.44069	1188.5	1188.5	1188.5	1188.5	1188.5	1188.5
Cluster-2.28589	1745.0	1745.0	1745.0	1745.0	1745.0	1745.0
Cluster-5099.0	1457.0	1457.0	1457.0	1457.0	1457.0	1457.0
Cluster-2.34114	2978.0	2978.0	2978.0	2978.0	2978.0	2978.0
Cluster-2.35837	656.0	656.0	656.0	656.0	656.0	656.0
Cluster-12525.0	1054.0	1054.0	1054.0	1054.0	1054.0	1054.0
Cluster-2.61126	2408.0	2408.0	2408.0	2408.0	2408.0	2408.0
Cluster-7161.0	1257.5	1257.5	1257.5	1257.5	1257.5	1257.5
Cluster-2.21615	1429.5	1429.5	1429.5	1429.5	1429.5	1429.5
Cluster-2.51772	1921.5	1921.5	1921.5	1921.5	1921.5	1921.5
Cluster-3518.0	1028.5	1028.5	1028.5	1028.5	1028.5	1028.5
Cluster-6977.0	1731.5	1731.5	1731.5	1731.5	1731.5	1731.5
Cluster-1453.1	1533.0	1533.0	1533.0	1533.0	1533.0	1533.0
Cluster-2.18778	5856.5	5856.5	5856.5	5856.5	5856.5	5856.5
Cluster-2.56977	1453.5	1453.5	1453.5	1453.5	1453.5	1453.5
Cluster-2.38839	1689.5	1689.5	1689.5	1689.5	1689.5	1689.5
Cluster-2.57145	944.5	944.5	944.5	944.5	944.5	944.5
Cluster-4890.0	563.0	563.0	563.0	563.0	563.0	563.0
Cluster-2.37796	4296.5	4296.5	4296.5	4296.5	4296.5	4296.5
Cluster-2.14590	1324.0	1324.0	1324.0	1324.0	1324.0	1324.0
Cluster-8115.0	2529.0	2529.0	2529.0	2529.0	2529.0	2529.0
Cluster-5229.0	1133.0	1133.0	1133.0	1133.0	1133.0	1133.0
Cluster-2.18103	3050.0	3050.0	3050.0	3050.0	3050.0	3050.0
Cluster-2.52768	2045.5	2045.5	2045.5	2045.5	2045.5	2045.5
Cluster-9989.0	1358.5	1358.5	1358.5	1358.5	1358.5	1358.5
Cluster-3874.0	1126.0	1126.0	1126.0	1126.0	1126.0	1126.0
Cluster-2.14544	2236.5	2236.5	2236.5	2236.5	2236.5	2236.5
Cluster-2.30565	1195.0	1195.0	1195.0	1195.0	1195.0	1195.0
Cluster-8059.1	1675.0	1675.0	1675.0	1675.0	1675.0	1675.0
Cluster-7569.0	518.0	518.0	518.0	518.0	518.0	518.0
Cluster-2.10528	2362.0	2362.0	2362.0	2362.0	2362.0	2362.0
Cluster-2.36671	3654.0	3654.0	3654.0	3654.0	3654.0	3654.0
Cluster-2.14494	378.5	378.5	378.5	378.5	378.5	378.5
Cluster-5117.0	870.5	870.5	870.5	870.5	870.5	870.5
Cluster-2.42561	1533.5	1533.5	1533.5	1533.5	1533.5	1533.5
Cluster-2.14422	1879.0	1879.0	1879.0	1879.0	1879.0	1879.0
Cluster-442.0	2312.0	2312.0	2312.0	2312.0	2312.0	2312.0
Cluster-2.30365	1243.5	1243.5	1243.5	1243.5	1243.5	1243.5
Cluster-2.732	1700.5	1700.5	1700.5	1700.5	1700.5	1700.5
Cluster-2.6554	2885.5	2885.5	2885.5	2885.5	2885.5	2885.5
Cluster-2.17388	643.0	643.0	643.0	643.0	643.0	643.0
Cluster-2.4485	662.0	662.0	662.0	662.0	662.0	662.0
Cluster-2.14432	2025.0	2025.0	2025.0	2025.0	2025.0	2025.0
Cluster-5805.0	1403.5	1403.5	1403.5	1403.5	1403.5	1403.5
Cluster-4051.0	1638.0	1638.0	1638.0	1638.0	1638.0	1638.0
Cluster-2.38500	4450.5	4450.5	4450.5	4450.5	4450.5	4450.5
Cluster-2.57751	370.5	370.5	370.5	370.5	370.5	370.5
Cluster-2.51216	308.0	308.0	308.0	308.0	308.0	308.0
Cluster-2.2404	2706.0	2706.0	2706.0	2706.0	2706.0	2706.0
Cluster-2.153	457.5	457.5	457.5	457.5	457.5	457.5
Cluster-2.50505	2832.0	2832.0	2832.0	2832.0	2832.0	2832.0
Cluster-2862.0	721.5	721.5	721.5	721.5	721.5	721.5
Cluster-2859.0	802.0	802.0	802.0	802.0	802.0	802.0
Cluster-7206.4	643.0	643.0	643.0	643.0	643.0	643.0
Cluster-2.30254	589.0	589.0	589.0	589.0	589.0	589.0
Cluster-2.33694	625.5	625.5	625.5	625.5	625.5	625.5
Cluster-2.22502	5009.0	5009.0	5009.0	5009.0	5009.0	5009.0
Cluster-2.55025	1349.0	1349.0	1349.0	1349.0	1349.0	1349.0
Cluster-2.22594	1280.0	1280.0	1280.0	1280.0	1280.0	1280.0
Cluster-2.22595	1868.5	1868.5	1868.5	1868.5	1868.5	1868.5
Cluster-2.23782	1481.5	1481.5	1481.5	1481.5	1481.5	1481.5
Cluster-2.42257	2560.5	2560.5	2560.5	2560.5	2560.5	2560.5
Cluster-2.47229	1484.0	1484.0	1484.0	1484.0	1484.0	1484.0
Cluster-2.57949	2889.5	2889.5	2889.5	2889.5	2889.5	2889.5
Cluster-2.62813	1850.5	1850.5	1850.5	1850.5	1850.5	1850.5
Cluster-2.48305	2155.0	2155.0	2155.0	2155.0	2155.0	2155.0
Cluster-2.52873	434.0	434.0	434.0	434.0	434.0	434.0
Cluster-441.0	1589.0	1589.0	1589.0	1589.0	1589.0	1589.0
Cluster-2.61250	2350.0	2350.0	2350.0	2350.0	2350.0	2350.0
Cluster-2.52581	1824.5	1824.5	1824.5	1824.5	1824.5	1824.5
Cluster-2.16585	2715.5	2715.5	2715.5	2715.5	2715.5	2715.5
Cluster-2.45893	2411.5	2411.5	2411.5	2411.5	2411.5	2411.5
Cluster-11074.0	1380.5	1380.5	1380.5	1380.5	1380.5	1380.5
Cluster-2.61535	1175.0	1175.0	1175.0	1175.0	1175.0	1175.0
Cluster-2.59710	1356.5	1356.5	1356.5	1356.5	1356.5	1356.5
Cluster-1500.0	1417.5	1417.5	1417.5	1417.5	1417.5	1417.5
Cluster-2.25812	1158.5	1158.5	1158.5	1158.5	1158.5	1158.5
Cluster-2.31599	957.5	957.5	957.5	957.5	957.5	957.5
Cluster-2.41379	3935.5	3935.5	3935.5	3935.5	3935.5	3935.5
Cluster-443.0	1274.0	1274.0	1274.0	1274.0	1274.0	1274.0
Cluster-2.32257	594.0	594.0	594.0	594.0	594.0	594.0
Cluster-2.47606	1447.5	1447.5	1447.5	1447.5	1447.5	1447.5
Cluster-2.54362	3424.0	3424.0	3424.0	3424.0	3424.0	3424.0
Cluster-2698.0	1411.5	1411.5	1411.5	1411.5	1411.5	1411.5
Cluster-2.40365	2392.5	2392.5	2392.5	2392.5	2392.5	2392.5
Cluster-2.41401	1260.0	1260.0	1260.0	1260.0	1260.0	1260.0
Cluster-2.10840	1478.5	1478.5	1478.5	1478.5	1478.5	1478.5
Cluster-2.3600	803.5	803.5	803.5	803.5	803.5	803.5
Cluster-2.56110	882.5	882.5	882.5	882.5	882.5	882.5
Cluster-2.31091	910.5	910.5	910.5	910.5	910.5	910.5
Cluster-2.61562	273.5	273.5	273.5	273.5	273.5	273.5
Cluster-2.43536	1483.5	1483.5	1483.5	1483.5	1483.5	1483.5
Cluster-2.1783	693.5	693.5	693.5	693.5	693.5	693.5
Cluster-2.61469	3691.5	3691.5	3691.5	3691.5	3691.5	3691.5
Cluster-6874.5	2902.5	2902.5	2902.5	2902.5	2902.5	2902.5
Cluster-2.38718	3444.5	3444.5	3444.5	3444.5	3444.5	3444.5
Cluster-2.60126	676.0	676.0	676.0	676.0	676.0	676.0
Cluster-2.41090	662.5	662.5	662.5	662.5	662.5	662.5
Cluster-2.54415	4212.5	4212.5	4212.5	4212.5	4212.5	4212.5
Cluster-11001.8	2635.5	2635.5	2635.5	2635.5	2635.5	2635.5
Cluster-2.39690	2708.5	2708.5	2708.5	2708.5	2708.5	2708.5
Cluster-2.40661	2593.5	2593.5	2593.5	2593.5	2593.5	2593.5
Cluster-2.54447	2280.0	2280.0	2280.0	2280.0	2280.0	2280.0
Cluster-9596.0	1544.5	1544.5	1544.5	1544.5	1544.5	1544.5
Cluster-2.17108	815.0	815.0	815.0	815.0	815.0	815.0
Cluster-2.41250	3686.0	3686.0	3686.0	3686.0	3686.0	3686.0
Cluster-2.34848	2332.0	2332.0	2332.0	2332.0	2332.0	2332.0
Cluster-2.7290	3080.0	3080.0	3080.0	3080.0	3080.0	3080.0
Cluster-2.38665	3046.0	3046.0	3046.0	3046.0	3046.0	3046.0
Cluster-2.39830	1531.5	1531.5	1531.5	1531.5	1531.5	1531.5
Cluster-2.38543	1145.0	1145.0	1145.0	1145.0	1145.0	1145.0
Cluster-2652.0	1854.5	1854.5	1854.5	1854.5	1854.5	1854.5
Cluster-2.47152	3160.0	3160.0	3160.0	3160.0	3160.0	3160.0
Cluster-2.742	2063.5	2063.5	2063.5	2063.5	2063.5	2063.5
Cluster-2.35378	3392.5	3392.5	3392.5	3392.5	3392.5	3392.5
Cluster-924.0	1415.5	1415.5	1415.5	1415.5	1415.5	1415.5
Cluster-2.33574	1491.0	1491.0	1491.0	1491.0	1491.0	1491.0
Cluster-2.39125	3595.0	3595.0	3595.0	3595.0	3595.0	3595.0
Cluster-2.24836	1583.0	1583.0	1583.0	1583.0	1583.0	1583.0
Cluster-2.44092	1399.5	1399.5	1399.5	1399.5	1399.5	1399.5
Cluster-2.51664	1801.5	1801.5	1801.5	1801.5	1801.5	1801.5
Cluster-9544.0	1572.0	1572.0	1572.0	1572.0	1572.0	1572.0
Cluster-8808.0	3243.5	3243.5	3243.5	3243.5	3243.5	3243.5
Cluster-5782.0	1169.0	1169.0	1169.0	1169.0	1169.0	1169.0
Cluster-2.39748	800.5	800.5	800.5	800.5	800.5	800.5
Cluster-5220.0	1620.5	1620.5	1620.5	1620.5	1620.5	1620.5
Cluster-2.54108	3220.0	3220.0	3220.0	3220.0	3220.0	3220.0
Cluster-6324.0	1330.0	1330.0	1330.0	1330.0	1330.0	1330.0
Cluster-169.0	841.0	841.0	841.0	841.0	841.0	841.0
Cluster-2.30540	3320.0	3320.0	3320.0	3320.0	3320.0	3320.0
Cluster-2.35311	516.5	516.5	516.5	516.5	516.5	516.5
Cluster-8754.0	2114.5	2114.5	2114.5	2114.5	2114.5	2114.5
